year,state,county,zip_codes,population,ev_registrations,cumulative_ev_stations,median_income
2019,TX,Atascosa County,"[78008, 78011, 78012, 78026, 78050, 78052, 78062, 78064, 78065, 78069]",51153.0,15,0,"55,366"
2019,TX,Austin County,"[77418, 77452, 77473, 77474, 77485, 78931, 78933, 78944, 78950]",30032.0,17,0,"66,206"
2019,TX,Bailey County,"[79320, 79324, 79344, 79347]",7000.0,2,0,"52,273"
2019,TX,Bandera County,"[78003, 78055, 78063, 78883, 78885]",23112.0,13,0,"58,661"
2019,TX,Bastrop County,"[78602, 78612, 78621, 78650, 78659, 78662, 78953, 78957]",88723.0,79,0,"64,597"
2019,TX,Baylor County,[76380],3509.0,2,0,"40,739"
2019,TX,Bee County,"[78102, 78104, 78125, 78142, 78145, 78146, 78162, 78389, 78391]",32565.0,6,0,"44,578"
2019,TX,Bell County,"[76501, 76502, 76503, 76504, 76505, 76508, 76513, 76519, 76533, 76534, 76540, 76541, 76542, 76543, 76545, 76546, 76547, 76548, 76549, 76554, 76559, 76564, 76569, 76571, 76579]",362924.0,264,0,"54,884"
2019,TX,Bexar County,"[78002, 78015, 78023, 78054, 78073, 78109, 78112, 78148, 78150, 78152, 78201, 78202, 78203, 78204, 78205, 78206, 78207, 78208, 78209, 78210, 78211, 78212, 78213, 78214, 78215, 78216, 78217, 78218, 78219, 78220, 78221, 78222, 78223, 78224, 78225, 78226, 78227, 78228, 78229, 78230, 78231, 78232, 78233, 78234, 78235, 78236, 78237, 78238, 78239, 78240, 78241, 78242, 78243, 78244, 78245, 78246, 78247, 78248, 78249, 78250, 78251, 78252, 78253, 78254, 78255, 78256, 78257, 78258, 78259, 78260, 78261, 78262, 78263, 78264, 78265, 78268, 78269, 78270, 78275, 78278, 78279, 78280, 78283, 78284, 78285, 78286, 78287, 78288, 78289, 78291, 78292, 78293, 78294, 78295, 78296, 78297, 78298, 78299]",2003554.0,2293,36,"57,157"
2019,TX,Blanco County,"[78606, 78635, 78636, 78663]",11931.0,11,0,"66,390"
2019,TX,Bosque County,"[76634, 76637, 76644, 76649, 76652, 76665, 76671, 76689, 76690]",18685.0,4,0,"52,148"
2019,TX,Bowie County,"[75501, 75503, 75504, 75505, 75507, 75559, 75561, 75567, 75569, 75570, 75573, 75574, 75599]",93245.0,18,0,"50,164"
2019,TX,Brazoria County,"[77422, 77430, 77431, 77463, 77480, 77486, 77511, 77512, 77515, 77516, 77531, 77534, 77541, 77542, 77566, 77577, 77578, 77581, 77583, 77584, 77588]",374264.0,387,14,"81,447"
2019,TX,Brazos County,"[77801, 77802, 77803, 77805, 77806, 77807, 77808, 77840, 77841, 77842, 77843, 77844, 77845, 77862, 77866, 77881]",229211.0,166,8,"49,181"
2019,TX,Brewster County,"[79830, 79831, 79832, 79834, 79842, 79852]",9203.0,2,0,"47,080"
2019,TX,Brown County,"[76432, 76801, 76802, 76803, 76804, 76823, 76827, 76857, 76890]",37864.0,5,0,"48,365"
2019,TX,Burleson County,"[77836, 77838, 77852, 77863, 77878, 77879]",18443.0,1,0,"57,731"
2019,TX,Burnet County,"[78605, 78608, 78611, 78654]",48155.0,29,0,"59,492"
2019,TX,Caldwell County,"[78616, 78622, 78644, 78648, 78655, 78656, 78661]",43664.0,182,0,"54,152"
2019,TX,Calhoun County,"[77978, 77979, 77982, 77983]",21290.0,6,0,"58,776"
2019,TX,Callahan County,"[76443, 76469, 79504, 79510]",13943.0,6,0,"48,651"
2019,TX,Cameron County,"[78520, 78521, 78522, 78523, 78526, 78535, 78550, 78551, 78552, 78553, 78559, 78566, 78567, 78568, 78575, 78578, 78583, 78586, 78592, 78593, 78597]",423163.0,127,7,"38,758"
2019,TX,Camp County,"[75451, 75686]",13094.0,1,0,"48,207"
2019,TX,Carson County,"[79039, 79068, 79080, 79097]",5926.0,4,0,"74,872"
2019,TX,Cass County,"[75551, 75555, 75556, 75560, 75562, 75563, 75564, 75565, 75566, 75572, 75656]",30026.0,3,0,"44,848"
2019,TX,Castro County,"[79027, 79043, 79063, 79085]",7530.0,1,0,"50,142"
2019,TX,Chambers County,"[77514, 77523, 77560, 77580, 77597, 77661, 77665]",43837.0,20,0,"91,141"
2019,TX,Cherokee County,"[75759, 75764, 75766, 75772, 75780, 75785, 75925, 75976]",52646.0,12,0,"48,186"
2019,TX,Childress County,"[79201, 79259]",7306.0,1,0,"43,181"
2019,TX,Clay County,"[76228, 76352, 76357, 76365, 76377]",10471.0,1,1,"55,989"
2019,TX,Cochran County,"[79314, 79346, 79379]",2853.0,1,0,"40,962"
2019,TX,Coleman County,"[76828, 76834, 76845, 76873, 76878, 76882, 76884, 76888, 79519, 79538]",8175.0,2,0,"46,743"
2019,TX,Collin County,"[75002, 75009, 75013, 75023, 75024, 75025, 75026, 75034, 75035, 75069, 75070, 75071, 75072, 75074, 75075, 75078, 75082, 75086, 75093, 75094, 75097, 75098, 75121, 75164, 75166, 75173, 75252, 75407, 75409, 75424, 75442, 75454, 75485]",1034730.0,2939,41,"96,913"
2019,TX,Colorado County,"[77412, 77434, 77442, 77460, 77470, 77475, 78934, 78935, 78943, 78951, 78962]",21493.0,11,2,"52,559"
2019,TX,Comal County,"[78070, 78130, 78131, 78132, 78133, 78135, 78163, 78266, 78623]",156209.0,324,0,"79,936"
2019,TX,Comanche County,"[76442, 76444, 76452, 76455, 76468, 76474]",13635.0,7,0,"53,516"
2019,TX,Cooke County,"[76238, 76240, 76241, 76250, 76252, 76253, 76263, 76272]",41257.0,22,0,"60,202"
2019,TX,Coryell County,"[76522, 76525, 76526, 76528, 76538, 76544, 76558, 76561, 76566, 76596, 76597, 76598, 76599]",75951.0,40,0,"52,893"
2019,TX,Crockett County,"[76943, 79942]",3464.0,1,0,"47,386"
2019,TX,Culberson County,[79855],2171.0,1,1,"37,900"
2019,TX,Dallam County,"[79022, 79051, 79087]",7287.0,3,0,"58,811"
2019,TX,Dallas County,"[75001, 75006, 75011, 75014, 75015, 75016, 75017, 75019, 75030, 75037, 75038, 75039, 75040, 75041, 75042, 75043, 75044, 75045, 75046, 75047, 75048, 75049, 75050, 75051, 75052, 75053, 75060, 75061, 75062, 75063, 75080, 75081, 75083, 75085, 75088, 75089, 75099, 75104, 75106, 75115, 75116, 75123, 75134, 75137, 75138, 75141, 75146, 75149, 75150, 75159, 75172, 75180, 75181, 75182, 75185, 75187, 75201, 75202, 75203, 75204, 75205, 75206, 75207, 75208, 75209, 75210, 75211, 75212, 75214, 75215, 75216, 75217, 75218, 75219, 75220, 75221, 75222, 75223, 75224, 75225, 75226, 75227, 75228, 75229, 75230, 75231, 75232, 75233, 75234, 75235, 75236, 75237, 75238, 75240, 75241, 75242, 75243, 75244, 75245, 75246, 75247, 75248, 75249, 75250, 75251, 75253, 75254, 75258, 75260, 75262, 75263, 75264, 75265, 75266, 75267, 75270, 75275, 75277, 75283, 75284, 75285, 75286, 75301, 75303, 75310, 75312, 75313, 75315, 75320, 75323, 75326, 75334, 75336, 75339, 75340, 75342, 75343, 75344, 75353, 75354, 75355, 75356, 75357, 75358, 75359, 75360, 75363, 75364, 75367, 75368, 75370, 75371, 75372, 75373, 75374, 75376, 75378, 75379, 75380, 75381, 75382, 75386, 75387, 75388, 75389, 75390, 75391, 75392, 75393, 75394, 75395, 75396, 75397, 75398]",2635516.0,4311,102,"59,607"
2019,TX,DeWitt County,"[77954, 77994, 78141, 78164]",20160.0,1,0,"55,357"
2019,TX,Deaf Smith County,"[79025, 79045]",18546.0,4,0,"49,701"
2019,TX,Delta County,"[75415, 75432, 75441, 75448, 75450, 75469]",5331.0,1,0,"51,038"
2019,TX,Denton County,"[75007, 75010, 75022, 75027, 75028, 75029, 75033, 75036, 75056, 75057, 75065, 75067, 75068, 75077, 75287, 76201, 76202, 76203, 76204, 76205, 76206, 76207, 76208, 76209, 76210, 76226, 76227, 76247, 76249, 76258, 76259, 76262, 76266, 76299]",887207.0,2011,18,"86,913"
2019,TX,Dickens County,"[79220, 79229, 79243, 79370]",2211.0,1,0,"42,540"
2019,TX,Donley County,"[79226, 79237, 79240]",3278.0,1,0,"42,961"
2019,TX,Duval County,"[78341, 78349, 78357, 78376, 78384]",11157.0,1,0,"41,186"
2019,TX,Eastland County,"[76435, 76437, 76445, 76448, 76454, 76466, 76470, 76471]",18360.0,6,2,"37,276"
2019,TX,Ector County,"[79741, 79758, 79759, 79760, 79761, 79762, 79763, 79764, 79765, 79766, 79768, 79769, 79776]",166223.0,53,0,"62,973"
2019,TX,El Paso County,"[79821, 79835, 79836, 79838, 79849, 79853, 79901, 79902, 79903, 79904, 79905, 79906, 79907, 79908, 79910, 79911, 79912, 79913, 79914, 79915, 79916, 79917, 79918, 79920, 79922, 79923, 79924, 79925, 79926, 79927, 79928, 79929, 79930, 79931, 79932, 79934, 79935, 79936, 79937, 79938, 79940, 79941, 79943, 79944, 79945, 79946, 79947, 79948, 79949, 79950, 79951, 79952, 79953, 79954, 79955, 79958, 79960, 79961, 79968, 79976, 79978, 79980, 79990, 79995, 79996, 79997, 79998, 79999, 88510, 88511, 88512, 88513, 88514, 88515, 88516, 88517, 88518, 88519, 88520, 88521, 88523, 88524, 88525, 88526, 88527, 88528, 88529, 88530, 88531, 88532, 88533, 88534, 88535, 88536, 88538, 88539, 88540, 88541, 88542, 88543, 88544, 88545, 88546, 88547, 88548, 88549, 88550, 88553, 88554, 88555, 88556, 88557, 88558, 88559, 88560, 88561, 88562, 88563, 88565, 88566, 88567, 88568, 88569, 88570, 88571, 88572, 88573, 88574, 88575, 88576, 88577, 88578, 88579, 88580, 88581, 88582, 88583, 88584, 88585, 88586, 88587, 88588, 88589, 88590, 88595]",839238.0,489,10,"46,871"
2019,TX,Ellis County,"[75101, 75119, 75120, 75125, 75152, 75154, 75165, 75167, 75168, 76041, 76064, 76065, 76623, 76651, 76670]",184826.0,155,3,"76,871"
2019,TX,Erath County,"[76401, 76402, 76433, 76446, 76461, 76465]",42698.0,11,0,"52,742"
2019,TX,Fannin County,"[75413, 75418, 75438, 75439, 75443, 75446, 75447, 75449, 75452, 75475, 75476, 75479, 75488, 75490, 75492]",35514.0,8,0,"54,648"
2019,TX,Fayette County,"[78932, 78938, 78940, 78941, 78945, 78949, 78952, 78954, 78956, 78960, 78961, 78963]",25346.0,13,0,"60,189"
2019,TX,Floyd County,"[79221, 79231, 79235, 79241, 79258]",5712.0,1,0,"50,580"
2019,TX,Fort Bend County,"[77053, 77406, 77407, 77417, 77441, 77444, 77451, 77459, 77461, 77464, 77469, 77471, 77476, 77477, 77478, 77479, 77481, 77487, 77489, 77494, 77496, 77497, 77498, 77545]",811688.0,1254,10,"97,743"
2019,TX,Franklin County,"[75457, 75480]",10725.0,1,0,"53,783"
2019,TX,Freestone County,"[75838, 75840, 75848, 75859, 75860, 76693]",19717.0,3,0,"49,471"
2019,TX,Frio County,"[78005, 78017, 78057, 78061]",20306.0,4,0,"46,729"
2019,TX,Gaines County,"[79342, 79359, 79360]",21492.0,6,0,"63,054"
2019,TX,Galveston County,"[77510, 77517, 77518, 77539, 77546, 77549, 77550, 77551, 77552, 77553, 77554, 77555, 77563, 77565, 77568, 77573, 77574, 77590, 77591, 77592, 77617, 77623, 77650]",342139.0,340,12,"73,330"
2019,TX,Gillespie County,"[78618, 78624, 78631, 78671, 78675]",26988.0,31,6,"59,155"
2019,TX,Gonzales County,"[78122, 78140, 78159, 78604, 78614, 78629, 78632, 78658, 78677, 78959]",20837.0,4,0,"53,577"
2019,TX,Gray County,"[79002, 79054, 79057, 79065, 79066]",21886.0,3,0,"47,952"
2019,TX,Grayson County,"[75020, 75021, 75058, 75076, 75090, 75091, 75092, 75414, 75459, 75489, 75491, 75495, 76233, 76245, 76264, 76268, 76271, 76273]",136212.0,88,3,"54,815"
2019,TX,Gregg County,"[75601, 75602, 75603, 75604, 75605, 75606, 75607, 75608, 75615, 75641, 75647, 75660, 75662, 75663, 75693]",123945.0,69,0,"50,180"
2019,TX,Grimes County,"[77363, 77830, 77831, 77861, 77868, 77869, 77873, 77875, 77876]",28880.0,16,0,"52,913"
2019,TX,Guadalupe County,"[78108, 78115, 78123, 78124, 78154, 78155, 78156, 78638, 78670]",166847.0,163,4,"74,496"
2019,TX,Hale County,"[79021, 79032, 79041, 79072, 79073, 79250, 79311]",33406.0,2,0,"48,384"
2019,TX,Hamilton County,"[76436, 76457, 76531, 76565]",8461.0,4,0,"50,825"
2019,TX,Hardeman County,"[79225, 79252]",3933.0,2,0,"41,859"
2019,TX,Hardin County,"[77374, 77376, 77519, 77585, 77625, 77656, 77657, 77659, 77663]",57602.0,16,0,"60,339"
2019,TX,Harris County,"[77001, 77002, 77003, 77004, 77005, 77006, 77007, 77008, 77009, 77010, 77011, 77012, 77013, 77014, 77015, 77016, 77017, 77018, 77019, 77020, 77021, 77022, 77023, 77024, 77025, 77026, 77027, 77028, 77029, 77030, 77031, 77032, 77033, 77034, 77035, 77036, 77037, 77038, 77039, 77040, 77041, 77042, 77043, 77044, 77045, 77046, 77047, 77048, 77049, 77050, 77051, 77052, 77054, 77055, 77056, 77057, 77058, 77059, 77060, 77061, 77062, 77063, 77064, 77065, 77066, 77067, 77068, 77069, 77070, 77071, 77072, 77073, 77074, 77075, 77076, 77077, 77078, 77079, 77080, 77081, 77082, 77083, 77084, 77085, 77086, 77087, 77088, 77089, 77090, 77091, 77092, 77093, 77094, 77095, 77096, 77097, 77098, 77099, 77201, 77202, 77203, 77204, 77205, 77206, 77207, 77208, 77209, 77210, 77212, 77213, 77215, 77216, 77217, 77218, 77219, 77220, 77221, 77222, 77223, 77224, 77225, 77226, 77227, 77228, 77229, 77230, 77231, 77233, 77234, 77235, 77236, 77237, 77238, 77240, 77241, 77242, 77243, 77244, 77245, 77246, 77247, 77248, 77249, 77250, 77251, 77252, 77253, 77254, 77255, 77256, 77257, 77258, 77259, 77260, 77261, 77262, 77263, 77265, 77266, 77267, 77268, 77269, 77270, 77271, 77272, 77273, 77274, 77275, 77276, 77277, 77278, 77279, 77280, 77282, 77284, 77285, 77286, 77287, 77288, 77289, 77290, 77291, 77292, 77293, 77294, 77296, 77297, 77298, 77299, 77315, 77325, 77336, 77337, 77338, 77339, 77345, 77346, 77347, 77373, 77375, 77377, 77379, 77383, 77387, 77388, 77389, 77391, 77393, 77396, 77401, 77402, 77410, 77411, 77413, 77429, 77433, 77447, 77449, 77450, 77493, 77501, 77502, 77503, 77504, 77505, 77506, 77507, 77508, 77520, 77521, 77522, 77530, 77532, 77536, 77547, 77562, 77571, 77572, 77586, 77587, 77598]",4713325.0,5514,127,"61,705"
2019,TX,Harrison County,"[75642, 75650, 75651, 75659, 75661, 75670, 75671, 75672, 75688, 75692, 75694]",66553.0,23,0,"52,220"
2019,TX,Haskell County,"[76388, 79521, 79539, 79544, 79547, 79548]",5658.0,1,0,"40,313"
2019,TX,Hays County,"[78610, 78619, 78620, 78640, 78666, 78667, 78676, 78737]",230191.0,448,0,"68,717"
2019,TX,Henderson County,"[75124, 75143, 75148, 75156, 75163, 75751, 75752, 75756, 75758, 75770, 75778, 75782]",82737.0,32,0,"47,355"
2019,TX,Hidalgo County,"[78501, 78502, 78503, 78504, 78505, 78516, 78537, 78538, 78539, 78540, 78541, 78542, 78543, 78549, 78557, 78558, 78560, 78562, 78563, 78565, 78570, 78572, 78573, 78574, 78576, 78577, 78579, 78589, 78595, 78596, 78599]",868707.0,283,0,"40,014"
2019,TX,Hill County,"[76055, 76621, 76622, 76627, 76628, 76631, 76636, 76645, 76648, 76650, 76660, 76666, 76673, 76676, 76692]",36649.0,22,0,"53,307"
2019,TX,Hockley County,"[79313, 79336, 79338, 79353, 79358, 79367, 79372, 79380]",23021.0,9,0,"48,248"
2019,TX,Hood County,"[76048, 76049, 76462, 76467, 76476]",61643.0,51,0,"64,041"
2019,TX,Hopkins County,"[75420, 75431, 75433, 75437, 75471, 75478, 75481, 75482, 75483]",37084.0,8,0,"52,078"
2019,TX,Houston County,"[75835, 75844, 75847, 75849, 75851, 75858]",22968.0,5,0,"37,904"
2019,TX,Howard County,"[79511, 79720, 79721, 79733, 79748]",36664.0,10,0,"54,208"
2019,TX,Hunt County,"[75135, 75401, 75402, 75403, 75404, 75422, 75423, 75428, 75429, 75453, 75458, 75474, 75496]",98594.0,29,0,"54,959"
2019,TX,Hutchinson County,"[79007, 79008, 79036, 79078, 79083]",20938.0,8,0,"52,524"
2019,TX,Jasper County,"[75931, 75951, 75956, 77612, 77615]",35529.0,9,0,"44,370"
2019,TX,Jefferson County,"[77613, 77619, 77622, 77627, 77629, 77640, 77641, 77642, 77643, 77651, 77655, 77701, 77702, 77703, 77704, 77705, 77706, 77707, 77708, 77709, 77710, 77713, 77720, 77725, 77726]",251565.0,90,0,"51,248"
2019,TX,Jim Wells County,"[78332, 78333, 78342, 78372, 78375, 78383]",40482.0,6,0,"41,505"
2019,TX,Johnson County,"[76009, 76028, 76031, 76033, 76044, 76050, 76058, 76059, 76061, 76084, 76093, 76097]",175817.0,135,3,"64,359"
2019,TX,Karnes County,"[78111, 78116, 78117, 78118, 78119, 78144, 78151]",15601.0,9,0,"56,127"
2019,TX,Kaufman County,"[75114, 75118, 75126, 75142, 75147, 75157, 75158, 75160, 75161]",136154.0,101,0,"70,107"
2019,TX,Kendall County,"[78004, 78006, 78013, 78027, 78074]",47431.0,81,4,"84,747"
2019,TX,Kerr County,"[78010, 78024, 78025, 78028, 78029, 78058]",52600.0,39,0,"55,990"
2019,TX,Kleberg County,"[78363, 78364, 78379]",30680.0,12,1,"43,730"
2019,TX,La Salle County,"[78001, 78014, 78019, 78021]",7520.0,5,0,"50,151"
2019,TX,Lamar County,"[75411, 75416, 75421, 75425, 75434, 75435, 75460, 75461, 75462, 75468, 75470, 75473, 75477, 75486]",49859.0,15,0,"45,117"
2019,TX,Lamb County,"[79031, 79064, 79082, 79312, 79326, 79339, 79369, 79371]",12893.0,4,0,"45,111"
2019,TX,Lampasas County,"[76539, 76550, 76853]",21428.0,6,0,"60,772"
2019,TX,Lavaca County,"[77964, 77975, 77984, 77986, 77987, 77995]",20154.0,5,0,"54,403"
2019,TX,Lee County,"[77853, 78942, 78946, 78947, 78948]",17239.0,5,1,"54,744"
2019,TX,Leon County,"[75831, 75833, 75846, 75850, 75855, 77850, 77855, 77865, 77871]",17404.0,5,0,"43,045"
2019,TX,Liberty County,"[77327, 77368, 77369, 77533, 77535, 77538, 77561, 77564, 77575, 77582]",88219.0,15,0,"51,494"
2019,TX,Limestone County,"[76635, 76642, 76653, 76667, 76678, 76686, 76687]",23437.0,2,0,"44,418"
2019,TX,Live Oak County,"[78022, 78060, 78071, 78075, 78350]",12207.0,1,0,"53,848"
2019,TX,Llano County,"[76831, 76885, 78607, 78609, 78639, 78643, 78657, 78672]",21795.0,28,3,"53,411"
2019,TX,Lubbock County,"[79329, 79350, 79363, 79364, 79366, 79382, 79401, 79402, 79403, 79404, 79405, 79406, 79407, 79408, 79409, 79410, 79411, 79412, 79413, 79414, 79415, 79416, 79423, 79424, 79430, 79452, 79453, 79457, 79464, 79490, 79491, 79493, 79499]",310569.0,141,2,"52,429"
2019,TX,Madison County,"[75852, 77864, 77872]",14284.0,1,1,"52,664"
2019,TX,Marion County,"[75630, 75657]",9854.0,6,0,"37,662"
2019,TX,Martin County,"[79749, 79782, 79783]",5771.0,1,0,"66,610"
2019,TX,Mason County,"[76820, 76842, 76856, 76869]",4274.0,2,0,"42,276"
2019,TX,Matagorda County,"[77404, 77414, 77415, 77419, 77428, 77440, 77456, 77457, 77458, 77465, 77468, 77482, 77483]",36643.0,9,0,"48,913"
2019,TX,Maverick County,"[78852, 78853, 78860, 78877]",58722.0,10,1,"39,625"
2019,TX,McLennan County,"[76524, 76557, 76624, 76630, 76633, 76638, 76640, 76643, 76654, 76655, 76657, 76664, 76682, 76684, 76691, 76701, 76704, 76705, 76706, 76707, 76708, 76710, 76711, 76712, 76798]",256623.0,169,5,"49,778"
2019,TX,Medina County,"[78009, 78016, 78039, 78056, 78059, 78066, 78850, 78861, 78886]",51584.0,25,0,"62,599"
2019,TX,Midland County,"[79701, 79702, 79703, 79704, 79705, 79706, 79707, 79708, 79710, 79711, 79712]",176832.0,82,3,"79,421"
2019,TX,Milam County,"[76518, 76520, 76523, 76556, 76567, 76577, 77857]",24823.0,11,0,"47,902"
2019,TX,Mitchell County,"[79512, 79532, 79565]",8545.0,2,0,"51,492"
2019,TX,Montague County,"[76230, 76239, 76251, 76255, 76261, 76265, 76270]",19818.0,12,0,"51,765"
2019,TX,Montgomery County,"[77301, 77302, 77303, 77304, 77305, 77306, 77316, 77318, 77328, 77333, 77353, 77354, 77355, 77356, 77357, 77362, 77365, 77372, 77378, 77380, 77381, 77382, 77384, 77385, 77386]",607391.0,773,13,"80,902"
2019,TX,Morris County,"[75568, 75571, 75636, 75638, 75668]",12388.0,3,0,"41,359"
2019,TX,Nacogdoches County,"[75760, 75788, 75937, 75943, 75944, 75946, 75958, 75961, 75962, 75963, 75964, 75965, 75978]",65204.0,24,0,"44,847"
2019,TX,Navarro County,"[75102, 75105, 75109, 75110, 75144, 75151, 75153, 75155, 76626, 76639, 76641, 76679, 76681]",50113.0,15,0,"48,529"
2019,TX,Newton County,"[75928, 75932, 75933, 75966, 75977, 77614]",13595.0,2,0,"40,101"
2019,TX,Nueces County,"[78330, 78335, 78339, 78343, 78347, 78351, 78373, 78380, 78401, 78402, 78403, 78404, 78405, 78406, 78407, 78408, 78409, 78410, 78411, 78412, 78413, 78414, 78415, 78416, 78417, 78418, 78419, 78426, 78427, 78460, 78461, 78463, 78465, 78466, 78467, 78468, 78469, 78470, 78471, 78472, 78473, 78474, 78475, 78476, 78477, 78478, 78480]",362294.0,151,12,"55,919"
2019,TX,Ochiltree County,"[79033, 79070, 79093]",9836.0,3,1,"50,464"
2019,TX,Orange County,"[77611, 77626, 77630, 77631, 77632, 77639, 77662, 77670]",83396.0,20,1,"59,399"
2019,TX,Palo Pinto County,"[76067, 76449, 76453, 76463, 76472, 76475, 76484]",29189.0,12,0,"50,154"
2019,TX,Panola County,"[75631, 75633, 75637, 75639, 75643, 75669, 75685]",23194.0,4,0,"52,982"
2019,TX,Parker County,"[76008, 76035, 76066, 76068, 76082, 76085, 76086, 76087, 76088, 76439, 76485, 76487, 76490]",142878.0,121,0,"77,503"
2019,TX,Parmer County,"[79009, 79035, 79053, 79325]",9605.0,2,0,"55,359"
2019,TX,Pecos County,"[79730, 79735, 79743, 79744, 79781]",15823.0,3,2,"52,397"
2019,TX,Polk County,"[75934, 75939, 75960, 77326, 77332, 77335, 77350, 77351, 77360, 77399]",51353.0,30,0,"49,279"
2019,TX,Potter County,"[79010, 79058, 79101, 79102, 79103, 79104, 79106, 79107, 79108, 79111, 79114, 79116, 79117, 79120, 79124, 79159, 79166, 79168, 79172, 79174, 79178, 79185, 79187, 79189]",117415.0,45,4,"42,528"
2019,TX,Presidio County,"[79843, 79845, 79846]",6704.0,5,0,"25,098"
2019,TX,Rains County,"[75440, 75472]",12514.0,6,0,"51,579"
2019,TX,Randall County,"[79012, 79015, 79016, 79091, 79109, 79110, 79118, 79119, 79121]",137713.0,88,0,"68,261"
2019,TX,Red River County,"[75412, 75417, 75426, 75436, 75550, 75554]",12023.0,3,0,"39,142"
2019,TX,Reeves County,"[79718, 79770, 79772, 79780, 79785, 79786]",15976.0,1,3,"53,311"
2019,TX,Refugio County,"[77950, 77990, 78340, 78377, 78393]",6948.0,1,0,"50,076"
2019,TX,Robertson County,"[76629, 77837, 77856, 77859, 77867, 77870, 77882]",17074.0,5,0,"52,928"
2019,TX,Rockwall County,"[75032, 75087, 75132, 75189]",104915.0,190,6,"100,920"
2019,TX,Runnels County,"[76821, 76861, 76865, 76875, 79567]",10264.0,3,0,"44,940"
2019,TX,Rusk County,"[75652, 75653, 75654, 75658, 75666, 75667, 75680, 75681, 75682, 75684, 75687, 75689, 75691, 75784]",54406.0,14,0,"55,234"
2019,TX,San Jacinto County,"[77331, 77359, 77364, 77371]",28859.0,5,0,"41,614"
2019,TX,San Patricio County,"[78336, 78352, 78359, 78362, 78368, 78370, 78374, 78387, 78390]",66730.0,16,0,"56,556"
2019,TX,San Saba County,"[76824, 76832, 76871, 76877]",6055.0,1,0,"45,083"
2019,TX,Scurry County,"[79516, 79517, 79526, 79527, 79549, 79550]",16703.0,2,0,"54,326"
2019,TX,Shelby County,"[75935, 75954, 75973, 75974, 75975]",25274.0,1,0,"42,522"
2019,TX,Sherman County,"[73960, 79084]",3022.0,1,0,"51,926"
2019,TX,Smith County,"[75701, 75702, 75703, 75704, 75705, 75706, 75707, 75708, 75709, 75710, 75711, 75712, 75713, 75750, 75757, 75762, 75771, 75789, 75791, 75792, 75798, 75799]",232751.0,117,0,"56,810"
2019,TX,Somervell County,"[76043, 76070, 76077]",9128.0,5,0,"60,632"
2019,TX,Swisher County,"[79042, 79052, 79088]",7397.0,4,0,"39,771"
2019,TX,Tarrant County,"[75054, 75261, 76001, 76002, 76003, 76004, 76005, 76006, 76007, 76010, 76011, 76012, 76013, 76014, 76015, 76016, 76017, 76018, 76019, 76020, 76021, 76022, 76034, 76036, 76039, 76040, 76051, 76052, 76053, 76054, 76060, 76063, 76092, 76094, 76095, 76096, 76098, 76099, 76101, 76102, 76103, 76104, 76105, 76106, 76107, 76108, 76109, 76110, 76111, 76112, 76113, 76114, 76115, 76116, 76117, 76118, 76119, 76120, 76121, 76122, 76123, 76124, 76126, 76127, 76129, 76130, 76131, 76132, 76133, 76134, 76135, 76136, 76137, 76140, 76147, 76148, 76150, 76155, 76161, 76162, 76163, 76164, 76166, 76177, 76179, 76180, 76181, 76182, 76185, 76191, 76192, 76193, 76195, 76196, 76197, 76198, 76199, 76244, 76248]",2102515.0,2754,48,"67,700"
2019,TX,Taylor County,"[79508, 79530, 79536, 79541, 79561, 79562, 79563, 79566, 79601, 79602, 79603, 79604, 79605, 79606, 79607, 79608, 79697, 79698, 79699]",138034.0,62,3,"53,143"
2019,TX,Titus County,"[75455, 75456, 75487, 75493, 75558]",32750.0,5,1,"50,196"
2019,TX,Tom Green County,"[76886, 76901, 76902, 76903, 76904, 76905, 76906, 76908, 76909, 76934, 76935, 76937, 76939, 76940, 76955, 76957, 76958]",119200.0,56,0,"53,903"
2019,TX,Travis County,"[73301, 73344, 78615, 78617, 78645, 78652, 78653, 78660, 78669, 78691, 78701, 78702, 78703, 78704, 78705, 78708, 78709, 78710, 78711, 78712, 78713, 78714, 78715, 78716, 78718, 78719, 78720, 78721, 78722, 78723, 78724, 78725, 78726, 78727, 78728, 78730, 78731, 78732, 78733, 78734, 78735, 78736, 78738, 78739, 78741, 78742, 78744, 78745, 78746, 78747, 78748, 78749, 78750, 78751, 78752, 78753, 78754, 78755, 78756, 78757, 78758, 78759, 78760, 78761, 78762, 78763, 78764, 78765, 78766, 78767, 78768, 78769, 78772, 78773, 78774, 78778, 78779, 78780, 78781, 78783, 78785, 78786, 78788, 78789, 78798, 78799]",1273954.0,5363,113,"75,887"
2019,TX,Trinity County,"[75834, 75845, 75856, 75862, 75865, 75926]",14651.0,3,0,"41,357"
2019,TX,Tyler County,"[75936, 75938, 75942, 75979, 75990, 77616, 77624, 77660, 77664]",21672.0,1,0,"44,497"
2019,TX,Upshur County,"[75640, 75644, 75645, 75683, 75755, 75797]",41753.0,16,0,"52,162"
2019,TX,Uvalde County,"[78801, 78802, 78838, 78870, 78881, 78884]",26741.0,7,0,"41,679"
2019,TX,Val Verde County,"[78837, 78840, 78841, 78842, 78843, 78847, 78871]",49025.0,20,0,"46,147"
2019,TX,Van Zandt County,"[75103, 75117, 75127, 75140, 75169, 75754, 75790]",56590.0,24,1,"54,654"
